"","PLOT_ID","INVENTORY_ID","Province","Study_Area","Class","Subclass","X_UTM","Y_UTM","Huso","Deadwood","YEAR","AGE","ID_SP1","ID_SP2","ID_SP3","N","N_sp_1","N_sp_2","N_sp_3","dbh_mean","dg","Do","G","G_sp_1","G_sp_2","G_sp_3","h_mean","Ho","Canopy_cover","FccTot","slenderness","dominant_slenderness","SDI","S","S_staggered","MARTONNE","MARTONNE_2020","MARTONNE_2040","MARTONNE_2060","MARTONNE_2080"
"46","24_832_A_1","IFN4",24,832,"A","1",313899,4735822,30,0,2019,44,21,25,NA,887.730904801461,859.436692696235,28.2942121052258,NA,17.5954183266932,18.412553367579,26.95625,23.6373756944444,22.0338979166667,1.60347777777778,NA,10.3725099314741,12.475,85,90,58.9500615381132,46.2786923255275,543.369960479332,26.9041190486744,50.0742078331155,32.7070789904789,31.9683793901542,30.4761904615978,29.3626707981034,28.3595506187762
"47","24_910_A_1","IFN4",24,910,"A","1",338879,4736761,30,0,2019,54,25,21,NA,1043.3490713802,983.223870656598,60.1252007236049,NA,20.7274576271186,21.4356368093819,28.85625,37.6523680555556,35.0070923611111,2.64527569444444,NA,15.1749152935593,18.000000375,85,100,73.2116575344258,62.3781689408707,815.097997072047,17.1993751328763,32.011644144349,30.5636363798922,30.5693603624821,29.2581945298774,28.049605353618,27.0372429711803
"48","24_910_A_1","IFN4",24,910,"A","1",338879,4736761,30,0,2019,39,25,21,NA,1043.3490713802,983.223870656598,60.1252007236049,NA,20.7274576271186,21.4356368093819,28.85625,37.6523680555556,35.0070923611111,2.64527569444444,NA,15.1749152935593,18.000000375,85,100,73.2116575344258,62.3781689408707,815.097997072047,17.1993751328763,32.011644144349,30.5636363798922,30.5693603624821,29.2581945298774,28.049605353618,27.0372429711803
"54","34_213_A_1","IFN4",34,213,"A","1",345887,4728809,30,0,2019,85,21,25,43,353.677651315323,233.427249868113,88.4194128288307,31.8309886183791,25.6795,26.4285361872352,33.0625,19.4018756944444,12.6356555555556,6.19619513888889,0.570025,15.189000022,16.15,55,85,59.1483479896415,48.8468809073724,386.670681936061,32.9248393357062,61.2800309419282,30.7467002609878,30.5125149868414,29.1898191303597,28.1546372745985,26.9769188683827
"55","34_213_A_1","IFN4",34,213,"A","1",345887,4728809,30,0,2019,43,21,25,43,353.677651315323,233.427249868113,88.4194128288307,31.8309886183791,25.6795,26.4285361872352,33.0625,19.4018756944444,12.6356555555556,6.19619513888889,0.570025,15.189000022,16.15,55,85,59.1483479896415,48.8468809073724,386.670681936061,32.9248393357062,61.2800309419282,30.7467002609878,30.5125149868414,29.1898191303597,28.1546372745985,26.9769188683827
"56","34_213_A_1","IFN4",34,213,"A","1",345887,4728809,30,0,2019,49,21,25,43,353.677651315323,233.427249868113,88.4194128288307,31.8309886183791,25.6795,26.4285361872352,33.0625,19.4018756944444,12.6356555555556,6.19619513888889,0.570025,15.189000022,16.15,55,85,59.1483479896415,48.8468809073724,386.670681936061,32.9248393357062,61.2800309419282,30.7467002609878,30.5125149868414,29.1898191303597,28.1546372745985,26.9769188683827
"57","34_215_A_1","IFN4",34,215,"A","1",347873,4728789,30,0,2019,91,21,25,26,203.152442915522,141.471060526129,56.5884242104517,5.09295817894065,30.8591922005571,31.2130203484983,34.5703804347826,15.5447421111111,11.1672111111111,3.58365,0.793881,16.3359332172702,16.7777175271739,75,95,52.937008561667,48.5320592835976,290.093025132256,41.8173104678076,77.8307846318456,30.4050101443676,29.7868982365361,28.4887087716721,27.4739829520805,26.3932897535976
"58","34_215_A_1","IFN4",34,215,"A","1",347873,4728789,30,0,2019,62,21,25,26,203.152442915522,141.471060526129,56.5884242104517,5.09295817894065,30.8591922005571,31.2130203484983,34.5703804347826,15.5447421111111,11.1672111111111,3.58365,0.793881,16.3359332172702,16.7777175271739,75,95,52.937008561667,48.5320592835976,290.093025132256,41.8173104678076,77.8307846318456,30.4050101443676,29.7868982365361,28.4887087716721,27.4739829520805,26.3932897535976
"59","34_215_A_1","IFN4",34,215,"A","1",347873,4728789,30,0,2019,68,21,25,26,203.152442915522,141.471060526129,56.5884242104517,5.09295817894065,30.8591922005571,31.2130203484983,34.5703804347826,15.5447421111111,11.1672111111111,3.58365,0.793881,16.3359332172702,16.7777175271739,75,95,52.937008561667,48.5320592835976,290.093025132256,41.8173104678076,77.8307846318456,30.4050101443676,29.7868982365361,28.4887087716721,27.4739829520805,26.3932897535976
"63","34_259_A_1","IFN4",34,259,"A","1",353892,4732804,30,0,2019,54,21,25,NA,466.854499736226,282.942121052258,183.912378683968,NA,27.7969696969697,27.9736049832262,32.04375,28.6924944444444,16.643125,12.0493694444444,NA,15.8363635454545,16.099999875,75,100,56.9715466041644,50.2438069046226,559.138089213329,28.74639261343,53.5030652954292,32.032456737283,31.3398758941537,29.9176792669877,28.8479261584936,27.7307111940636
"64","34_259_A_1","IFN4",34,259,"A","1",353892,4732804,30,0,2019,49,21,25,NA,466.854499736226,282.942121052258,183.912378683968,NA,27.7969696969697,27.9736049832262,32.04375,28.6924944444444,16.643125,12.0493694444444,NA,15.8363635454545,16.099999875,75,100,56.9715466041644,50.2438069046226,559.138089213329,28.74639261343,53.5030652954292,32.032456737283,31.3398758941537,29.9176792669877,28.8479261584936,27.7307111940636
"65","34_267_A_1","IFN4",34,267,"A","1",354892,4730794,30,0,2019,54,21,25,NA,449.17061717046,389.045416446855,60.1252007236049,NA,28.0255905511811,28.4873611290075,34.4875,28.6289659722222,26.4216319444444,2.20733402777778,NA,16.768503984252,17.137499625,80,100,59.8328301187048,49.6919162740123,553.903921357811,27.5325776219937,51.2439010372661,32.032456737283,30.927588294583,29.4728621621886,28.4162202723343,27.3549359347608
"66","34_277_A_1","IFN4",34,277,"A","1",370905,4729765,30,0,2019,44,21,25,43,622.472666314968,265.258238486492,198.059484736581,159.154943091895,19.8556818181818,20.9508658152615,28.25,21.4592291666667,12.5322097222222,7.65858819444444,1.26843125,12.8573864556818,14.3625,90,95,64.7541926457964,50.8407079646018,468.765609000752,27.906785576426,51.9403805186848,31.3280742406292,29.8347757894986,28.4878799989083,27.4311580449301,26.2653288658798
"67","34_277_A_1","IFN4",34,277,"A","1",370905,4729765,30,0,2019,49,21,25,43,622.472666314968,265.258238486492,198.059484736581,159.154943091895,19.8556818181818,20.9508658152615,28.25,21.4592291666667,12.5322097222222,7.65858819444444,1.26843125,12.8573864556818,14.3625,90,95,64.7541926457964,50.8407079646018,468.765609000752,27.906785576426,51.9403805186848,31.3280742406292,29.8347757894986,28.4878799989083,27.4311580449301,26.2653288658798
"68","34_277_A_1","IFN4",34,277,"A","1",370905,4729765,30,0,2019,46,21,25,43,622.472666314968,265.258238486492,198.059484736581,159.154943091895,19.8556818181818,20.9508658152615,28.25,21.4592291666667,12.5322097222222,7.65858819444444,1.26843125,12.8573864556818,14.3625,90,95,64.7541926457964,50.8407079646018,468.765609000752,27.906785576426,51.9403805186848,31.3280742406292,29.8347757894986,28.4878799989083,27.4311580449301,26.2653288658798
"69","34_293_A_1","IFN4",34,293,"A","1",356886,4726774,30,0,2019,64,25,21,43,1064.56973045912,710.892079143799,194.522708223428,159.154943091895,20.0501661129568,21.0227878259146,29.48125,36.9525666666667,27.6148979166667,7.5171375,1.82053125,11.4232557780731,14.6625,90,100,56.9733722589518,49.7350010599958,806.117487401182,20.9028218002028,38.904535072428,30.044341361322,29.0780141830314,27.7972634822877,26.8328612634268,25.6696429253766
"70","34_293_A_1","IFN4",34,293,"A","1",356886,4726774,30,0,2019,59,25,21,43,1064.56973045912,710.892079143799,194.522708223428,159.154943091895,20.0501661129568,21.0227878259146,29.48125,36.9525666666667,27.6148979166667,7.5171375,1.82053125,11.4232557780731,14.6625,90,100,56.9733722589518,49.7350010599958,806.117487401182,20.9028218002028,38.904535072428,30.044341361322,29.0780141830314,27.7972634822877,26.8328612634268,25.6696429253766
"71","34_297_A_1","IFN4",34,297,"A","1",361863,4726789,30,0,2019,54,25,21,NA,831.142480591009,799.31149197263,31.8309886183791,NA,24.118085106383,24.7014348364366,33.1125,39.8299465277778,39.2408902777778,0.58905625,NA,16.6906383148936,17.79999975,70,100,69.203828750386,53.7561336353341,815.26888304845,19.4868778883665,36.2691665032863,29.5446612919787,28.3921263459213,27.1395881705562,26.1532710582675,24.9585863867039
"72","34_297_A_1","IFN4",34,297,"A","1",361863,4726789,30,0,2019,59,25,21,NA,831.142480591009,799.31149197263,31.8309886183791,NA,24.118085106383,24.7014348364366,33.1125,39.8299465277778,39.2408902777778,0.58905625,NA,16.6906383148936,17.79999975,70,100,69.203828750386,53.7561336353341,815.26888304845,19.4868778883665,36.2691665032863,29.5446612919787,28.3921263459213,27.1395881705562,26.1532710582675,24.9585863867039
"73","34_301_A_1","IFN4",34,301,"A","1",355872,4725777,30,0,2019,39,21,25,NA,555.273912565057,491.611935328299,63.6619772367581,NA,24.1570063694267,24.5136472454403,29.9375,26.2067409722222,24.1033784722222,2.1033625,NA,14.0484076433121,15.075,70,100,58.1545884803501,50.3549060542798,538.038418697456,28.1506899847129,52.3943377737012,30.3898666210687,29.2013409244108,27.9166665403608,26.9994328908359,25.7877095555265
"74","34_301_A_1","IFN4",34,301,"A","1",355872,4725777,30,0,2019,54,21,25,NA,555.273912565057,491.611935328299,63.6619772367581,NA,24.1570063694267,24.5136472454403,29.9375,26.2067409722222,24.1033784722222,2.1033625,NA,14.0484076433121,15.075,70,100,58.1545884803501,50.3549060542798,538.038418697456,28.1506899847129,52.3943377737012,30.3898666210687,29.2013409244108,27.9166665403608,26.9994328908359,25.7877095555265
"75","34_303_A_1","IFN4",34,303,"A","1",357880,4725784,30,0,2019,51,25,21,NA,332.032579054825,326.939620875885,5.09295817894065,NA,28.1333404345974,28.9051971603771,35.8357512953368,21.7882551388889,20.7922511388889,0.996004,NA,14.5330208351086,15.7176164507772,55,100,51.6576439576883,43.8601560805633,419.134453691457,34.9158777234837,64.9857709385774,30.044341361322,28.5983510092089,27.3324372210703,26.3354035410932,25.2280312259347
"76","34_303_A_1","IFN4",34,303,"A","1",357880,4725784,30,0,2019,34,25,21,NA,332.032579054825,326.939620875885,5.09295817894065,NA,28.1333404345974,28.9051971603771,35.8357512953368,21.7882551388889,20.7922511388889,0.996004,NA,14.5330208351086,15.7176164507772,55,100,51.6576439576883,43.8601560805633,419.134453691457,34.9158777234837,64.9857709385774,30.044341361322,28.5983510092089,27.3324372210703,26.3354035410932,25.2280312259347
"77","34_312_A_1","IFN4",34,312,"A","1",371910,4725776,30,0,2019,54,21,25,NA,343.067321775863,240.50080289442,102.566518881444,NA,22.7345360824742,23.0764166445885,26.86875,14.3484826388889,9.4756375,4.87284513888889,NA,13.2649484536083,13.9625,60,75,58.3471261761705,51.9655733891603,301.696918623739,38.6675929180282,71.968499718598,29.281051181698,28.6931040981779,27.4259506957004,26.5218206686142,25.3097344208656
