"","PLOT_ID","INVENTORY_ID","Province","Study_Area","Class","Subclass","X_UTM","Y_UTM","Huso","Deadwood","YEAR","AGE","ID_SP1","ID_SP2","ID_SP3","N","N_sp_1","N_sp_2","N_sp_3","dbh_mean","dg","Do","G","G_sp_1","G_sp_2","G_sp_3","h_mean","Ho","Canopy_cover","FccTot","slenderness","dominant_slenderness","SDI","S","S_staggered","MARTONNE","MARTONNE_2020","MARTONNE_2040","MARTONNE_2060","MARTONNE_2080"
"7","24_363_A_4","IFN4",24,363,"A","4",301891,4745794,30,0,2019,30,21,43,NA,1050.42262440651,923.098669932993,127.323954473516,NA,14.1363636363636,14.4678221853836,20,17.268725,16.1557,1.113025,NA,8.1787879,9.27499985,90,100,57.8563774276527,46.37499925,436.633877893118,33.2662659455765,61.9154974662724,39.6953476322228,36.9119128386268,35.3359685334564,34.0131834036342,32.7314460552006
"8","24_465_A_1","IFN4",24,465,"A","1",321891,4746794,30,0,2019,42,21,43,NA,174.858230810296,169.765272631355,5.09295817894065,NA,33.9720064724919,35.6827479776466,37.3904891304348,17.4860834444444,14.0339194444444,3.452164,NA,19.3886731391586,19.9516304347826,85,95,57.0724992498107,53.3601750038155,309.519436224516,37.9034348757777,70.5462413441174,39.66659363696,37.7456764741883,36.1244021267899,34.8621700006337,33.4991323375617
"9","24_697_A_4","IFN4",24,697,"A","4",279891,4740794,30,0,2019,20,21,43,NA,1842.66056335283,1428.8577113139,413.802852038928,NA,13.3312859884837,13.7559552624433,21.5057142857143,27.3852513888889,23.9657013888889,3.41955,NA,8.10076780287908,9.16571431428571,90,100,60.7650890535015,42.6199018201143,706.365189539042,25.4162230291971,47.304921301987,38.8669388162151,39.1513210106032,37.5205964101055,36.1985381666092,34.7740220353864
"10","24_799_A_4","IFN4",24,799,"A","4",312891,4738794,30,0,2019,40,21,43,NA,275.868568025952,244.037579407573,31.8309886183791,NA,23.6858974358974,24.230519534733,27.66875,12.7208916666667,12.2786666666667,0.442225,NA,11.7589743589744,12.9375,90,95,49.6454668470907,46.7585272193359,262.367889616338,46.5370154078021,86.6151453332198,32.7070789904789,32.3313609125367,30.8346214507374,29.6705794062016,28.6654207152395
"11","24_802_A_1","IFN4",24,802,"A","1",318891,4738794,30,0,2019,47,21,43,NA,654.303654933348,463.317723223073,190.985931710274,NA,19.6356756756757,21.4743580591843,32.09375,23.6978861111111,22.1716048611111,1.52628125,NA,12.287567552973,16.85,70,100,62.5777679155426,52.5024342745862,512.645958103893,23.2011986024726,43.1822963129078,31.778327014691,32.9644269046518,31.3588850123562,30.1365705110301,29.2134831448446
"12","24_822_A_4C","IFN4",24,822,"A","4C",297891,4735794,30,0,2019,15,21,43,NA,1605.69653697157,1478.37258249805,127.323954473516,NA,11.750550660793,12.0005637257457,16.2725806451613,18.16170625,17.37848125,0.783225,NA,6.05903080110132,6.92258064193548,85,100,51.5638030591874,42.5413816830211,494.411314594179,36.0495826363474,67.0958335399751,31.3236809111699,32.6501766494103,31.2983264735281,30.1414293213257,28.9893913577959
"13","24_822_A_4C","IFN4",24,822,"A","4C",297891,4735794,30,0,2019,25,21,43,NA,1605.69653697157,1478.37258249805,127.323954473516,NA,11.750550660793,12.0005637257457,16.2725806451613,18.16170625,17.37848125,0.783225,NA,6.05903080110132,6.92258064193548,85,100,51.5638030591874,42.5413816830211,494.411314594179,36.0495826363474,67.0958335399751,31.3236809111699,32.6501766494103,31.2983264735281,30.1414293213257,28.9893913577959
"14","24_874_A_4","IFN4",24,874,"A","4",313866,4729776,30,0,2005,25,21,43,NA,534.053253486138,502.222264867759,31.8309886183791,NA,18.455298013245,19.2653366273273,25.71875,15.5678145833333,15.0985895833333,0.469225,NA,12.292053018543,14.975000125,55,80,66.6044677778775,58.2260029161604,351.525874522895,28.8962098603937,53.7819066114328,28.6572900120713,28.4307691851452,27.2039163681729,26.1890693968366,25.1803278223776
"15","24_928_A_1","IFN4",24,928,"A","1",321891,4733769,30,0,2019,36,21,43,NA,1534.9610067085,1407.63705223499,127.323954473516,NA,15.215668202765,15.6579958520043,24.4034482758621,29.5569472222222,28.3359222222222,1.221025,NA,10.0686636152074,12.3,70,100,66.1729966836271,50.402713013989,724.361221164543,20.7513432837235,38.6226017854575,29.2635828846471,29.369820777752,28.163265334116,27.0272273572533,26.0040198225859
"16","24_959_A_1","IFN4",24,959,"A","1",325891,4729794,30,0,2019,25,21,43,NA,2005.35228295788,1878.02832848436,127.323954473516,NA,13.1793650793651,13.7103801482499,19.1,29.6059875,28.3177625,1.288225,NA,8.08412703492063,9.25000025,80,100,61.3392753462604,48.4293206806283,764.647732452427,24.1414258589048,44.9322564198999,27.9710187974156,28.605592997704,27.3262837467979,26.2618034120603,25.283914579828
"17","34_1022_A_1","IFN4",34,1022,"A","1",369892,4748794,30,0,2019,40,21,43,NA,845.289586643622,813.458598025243,31.8309886183791,NA,22.8786610878661,23.4223970167096,30.925,36.4215208333333,35.7201145833333,0.70140625,NA,11.4765690297071,12.625,90,95,50.162765144477,40.8245755860954,761.325020021069,27.243685226514,50.706211703284,39.1493301252209,38.3155249093316,36.5634610377925,35.2231604401674,33.9326732262751
"18","34_247_A_1","IFN4",34,247,"A","1",371892,4734794,30,0,2019,40,21,43,25,1018.59163578813,562.347465591364,381.971863420549,74.2723067762178,16.2829861111111,17.1815711996572,25.5125,23.6165111111111,15.6900513888889,4.85833125,3.06812847222222,10.4482639576389,12.5375,90,100,64.1667559398657,49.1425771680549,557.933332210599,24.9913088198505,46.514066846148,32.5027704758976,31.4393789189998,29.9883039785856,28.9007633752158,27.8156161930983
"19","34_248_A_4","IFN4",34,248,"A","4",372892,4734794,30,0,2019,20,21,43,NA,1358.12218105084,1294.46020381408,63.6619772367581,NA,16.5147135416667,16.98544432773,23.5166666666667,30.7739006944444,29.4265444444444,1.34735625,NA,9.91223956458333,11.7060606060606,95,100,60.0206569709776,49.7777205076993,730.329044390852,23.1803404741355,43.1434749617432,32.5027704758976,31.9166835173903,30.4470587203357,29.3435698784001,28.2459792934925
"201","34_249_A_4","IFN4",34,249,"A","4",373892,4734794,30,0,2019,25,21,43,NA,1701.1895028267,1573.86554835319,127.323954473516,NA,14.2509355509356,14.7688531331659,21.4209677419355,29.143125,28.534725,0.6084,NA,8.19272345072765,9.2774194,95,100,57.4890218361124,43.3099919283186,730.904353942855,26.1334329173127,48.63979931574,32.8076421397624,31.9680002262712,30.4933438217959,29.3962045682496,28.2886286756858
"211","37_1042_A_4","IFN4",37,1042,"A","4",739825,4487786,29,0,2018,40,43,21,NA,541.126806512444,413.802852038928,127.323954473516,NA,9.74705882352941,9.86911403139643,12.1,4.139475,2.699475,1.44,NA,4.44705878823529,4.31999988,15,65,45.6246224502112,35.7024783471074,121.736775107093,99.5100033607929,185.20898531364,65.8978392947519,62.1086262409572,58.2533255092878,56.8918919860869,53.2795599202306
"22","40_1616_A_1","IFN4",40,1616,"A","1",409904,4524833,30,0,2019,50,21,43,45,565.318357862412,248.989066525987,252.667314099667,63.6619772367581,21.9597222222222,26.4343828369601,46.7711055276382,31.0256808611111,21.5697232222222,7.99179513888889,1.4641625,11.7973723410911,19.9934674623116,80,100,53.7227758243349,42.747476752494,618.273882759275,21.0361052661394,39.1526035545052,35.5323919976801,27.6027928027741,25.9738319464327,24.841111218637,23.4994697084237
"23","42_1524_A_1","IFN4",42,1524,"A","1",596902,4630795,30,0,2019,30,21,43,NA,447.190022323094,319.866067849578,127.323954473516,NA,26.3534799114204,27.6711306857188,37.2752717391304,26.8927860833333,24.3845485833333,2.5082375,NA,11.2283454175894,13.808152173913,85,97,42.606689724963,37.0437330961632,526.322061419675,34.2466726784486,63.7402400052868,27.3780098691829,24.1985762402256,22.7570790091396,21.6443316726213,20.5037872536956
"24","42_172_A_1","IFN4",42,172,"A","1",560892,4655792,30,0,2019,45,21,43,NA,385.508639933702,258.184685460186,127.323954473516,NA,17.9211009174312,18.99606308802,25.0527027027027,10.9257486111111,9.81272361111111,1.113025,NA,8.40458727981651,10.6513513513514,80,100,46.897717492577,42.5157775500297,248.082131752962,47.8165492359812,88.9966261289977,36.5651237896597,32.0302649567854,30.3593907513393,28.8113543287219,27.2288232434522
"25","42_179_A_4","IFN4",42,179,"A","4",565926,4653781,30,0,2019,40,43,21,NA,753.333397301638,618.935889801815,134.397507499823,NA,14.4307511737089,15.6189825971762,24.8257575757576,14.4338631944444,8.48956736111111,5.94429583333333,NA,6.37652577699531,8.59393935151515,75,90,44.1870676047174,34.6170275984132,354.083880950602,42.3949477994632,78.9058888471206,30.9289891610536,27.7593864522367,26.2705237801089,24.965831397793,23.5789472973717
"26","42_181_A_1","IFN4",42,181,"A","1",566933,4652740,30,0,2019,45,21,43,NA,930.172222959299,870.047022235694,60.1252007236049,NA,21.9614068441065,22.2408568388845,28.6125,36.1373479166667,33.8738534722222,2.26349444444444,NA,11.4688213068441,12.75,85,98,52.2226166486318,44.5609436435125,770.988381418918,25.7162791898974,47.8633887442895,30.9289891610536,28.1006493002621,26.5933202614479,25.272796574828,23.870848156159
"27","42_212_A_1","IFN4",42,212,"A","1",567892,4652791,30,0,2019,45,21,43,NA,792.237938946323,537.590029999291,254.647908947033,NA,17.5020089285714,19.0147378813495,28.74375,22.4970826388889,20.7371576388889,1.759925,NA,9.88169646071429,13.35,85,95,56.4603555000064,46.4448793215916,510.624822420627,26.6128212036779,49.5320414531162,30.9289891610536,29.3907693516003,27.8260869012033,26.4097129747764,25.0074961110863
"28","42_254_A_1","IFN4",42,254,"A","1",505892,4646792,30,0,2019,30,21,43,NA,339.247603141658,211.923648668142,127.323954473516,NA,26.8548790658882,32.2243637397548,49.0748663101604,27.6678473888889,27.0672223888889,0.600625,NA,15.6628438715596,21.4732618502674,90,100,58.3240156588714,43.7561290835785,509.869410735953,25.283872171967,47.0585886002977,34.3139884770992,27.7800742322574,26.2934825613695,24.8757763542026,23.4876252097478
"29","42_269_A_1","IFN4",42,269,"A","1",502892,4644792,30,0,2019,40,21,43,NA,285.205658020676,253.374669402297,31.8309886183791,NA,24.7389384920635,27.3576831961537,37.2293296089385,16.7651193888889,16.3618943888889,0.403225,NA,15.0874009107143,20.0296094078212,70,85,60.9864522503845,53.800618002566,329.592048263655,29.5629964481791,55.0229362885872,28.3703418398547,25.3244391102677,23.9812278975183,22.8180262330364,21.6324265605381
"30","42_274_A_1","IFN4",42,274,"A","1",506883,4645818,30,0,2019,35,21,43,NA,884.194128288307,852.363139669928,31.8309886183791,NA,18.418,18.8261010302187,25.11875,24.6126444444444,24.1868881944444,0.42575625,NA,11.6227999784,12.9,95,95,63.1056573916821,51.3560587210749,560.846908814663,26.0697265878973,48.5212284763209,34.3139884770992,26.935251778761,25.4841917607743,24.1436571180579,22.8270676973056
"31","42_284_A_1","IFN4",42,284,"A","1",510904,4643787,30,0,2019,30,21,43,NA,319.866067849578,256.20409061282,63.6619772367581,NA,32.5546660769571,37.6855702461386,55.6925,35.6786353888889,34.3744791388889,1.30415625,NA,13.658558175586,20.68500025,80,95,41.955761866204,37.1414467836782,618.066890215037,27.03089239889,50.3101596245461,34.2059936053188,29.4789705598938,27.858442762455,26.3316977124657,24.9207862417017
"32","42_285_A_1","IFN4",42,285,"A","1",511868,4643785,30,0,2019,30,21,43,NA,270.068254544381,238.237265926002,31.8309886183791,NA,38.4577265584075,40.2552441686813,48.9678571428571,34.3722806666667,33.6497806666667,0.7225,NA,19.6118909900471,21.6219389030612,80,95,50.9959707583381,44.1553708180085,580.122727691928,28.1428836613458,52.379808568787,34.2059936053188,37.1763665846587,35.193169600953,33.4064115698583,31.4279977249445
"33","42_291_A_1","IFN4",42,291,"A","1",510892,4642792,30,0,2019,40,21,43,NA,1156.52591980111,519.906147433525,636.619772367581,NA,16.3165137614679,16.9354670993026,25.3375,26.0519125,17.08516875,8.96674375,NA,10.7617736834862,12.150000025,95,100,65.9563301377565,47.9526394671929,618.986432217817,24.2017090672387,45.0444561130953,34.2059936053188,28.3903046231317,26.8215502576491,25.3859615210757,23.9682239751151
"34","42_293_A_1","IFN4",42,293,"A","1",499895,4641821,30,0,2019,20,21,43,NA,195.088592465532,147.978729310331,47.109863155201,NA,32.7916968817984,36.9015867024747,39.5812701829925,20.86468525,16.86018625,4.004499,NA,14.270921035533,15.6131325166846,90,95,43.5199223967404,39.4457591797884,364.45629120454,45.8557727545972,85.3472098866197,27.7521228807513,31.1111110714053,29.4265961837274,28.0513328258332,26.4566928666712
"35","42_294_A_4","IFN4",42,294,"A","4",500908,4641787,30,0,2019,18,21,43,NA,286.478897565412,159.154943091895,127.323954473516,NA,10.2611111111111,10.6047814163654,11.35,2.53038125,1.73828125,0.7921,NA,5.74444464444445,5.7000002,70,100,55.9826765565782,50.2202660792952,72.3317854785943,103.652268345857,192.918609159219,28.3703418398547,29.400000001369,27.7833700909088,26.3849765245141,24.9315069160396
"36","42_295_A_1","IFN4",42,295,"A","1",501896,4641779,30,0,2019,70,43,21,NA,93.5123710077714,88.4194128288307,5.09295817894065,NA,27.4756429652042,29.4231250455024,27.4756429652042,6.35823455555556,5.04033055555556,1.317904,NA,11.7037821482602,11.7037821482602,50,95,42.5969363595318,42.5969363595318,121.456531540494,88.3566489601755,164.450253712636,28.3703418398547,29.9560944259512,28.3151515219706,26.8969578599782,25.3788890840823
"37","42_296_A_1","IFN4",42,296,"A","1",502893,4641803,30,0,2019,35,21,43,NA,1196.42075886947,209.660111699723,986.760647169751,NA,13.5724547711955,17.6393880679196,47.0915300546448,29.2375414722222,22.2856977222222,6.95184375,NA,8.24396352843798,18.3595629781421,85,97,60.7404015516336,38.9869748484233,683.590891282685,15.7469225281638,29.3083252412271,28.3703418398547,31.5254236452112,29.8096993349424,28.3306834253826,26.6615145779209
"38","42_3036_A_4","IFN4",42,3036,"A","4",536892,4638792,30,0,2019,40,21,43,NA,1174.20980236687,855.899916183082,318.309886183791,NA,18.4510542168675,19.1524045723667,26.08125,33.8284576388889,29.7045388888889,4.12391875,NA,11.4990963990964,14.05,95,100,62.3221647063625,53.8701174215193,765.632562150584,20.7706852644684,38.6586012679894,28.3465750567671,30.0940439471263,28.4803229584012,27.03232133968,25.4746052017534
"39","42_307_A_6C","IFN4",42,307,"A","6C",501892,4640792,30,0,2019,20,21,43,NA,763.943726841098,636.619772367581,127.323954473516,NA,8.35,8.38843449836341,9.95,4.22195,3.65945,0.5625,NA,5.46666665,6,50,95,65.4690616766467,60.3015075376884,132.396202337712,60.3001045465223,112.231140590717,28.3703418398547,27.5328948022967,26.0942158581025,24.7140649316412,23.3233081517799
"40","42_307_A_6C","IFN4",42,307,"A","6C",501892,4640792,30,0,2019,18,21,43,NA,763.943726841098,636.619772367581,127.323954473516,NA,8.35,8.38843449836341,9.95,4.22195,3.65945,0.5625,NA,5.46666665,6,50,95,65.4690616766467,60.3015075376884,132.396202337712,60.3001045465223,112.231140590717,28.3703418398547,27.5328948022967,26.0942158581025,24.7140649316412,23.3233081517799
"41","42_324_A_1","IFN4",42,324,"A","1",505891,4639792,30,0,2019,50,21,43,NA,420.876405065234,102.566518881444,318.309886183791,NA,13.1878151260504,15.3763248387324,26.1534482758621,7.81537013888889,5.69782013888889,2.11755,NA,6.41848740840336,9.39310337931034,55,70,48.6698315608373,35.9153534181554,192.911980879021,51.8935770926088,96.5848299971423,28.6415623457358,30.5106114869464,28.8311687528821,27.3866772080101,25.7931034099884
"42","42_544_A_1","IFN4",42,544,"A","1",515892,4645792,30,0,2019,40,21,43,NA,1733.02049144508,1319.21763940615,413.802852038928,NA,12.2835714285714,12.9814198069426,21.2435483870968,22.9370715277778,19.3165652777778,3.62050625,NA,7.4524490144898,10.4645159548387,60,90,60.67005070818,49.2597364816643,605.329872738272,22.9550903559112,42.7242372526774,38.5069359556639,33.2339598929955,31.3826904286949,29.7147483093457,28.0605226759629
"43","42_578_A_1","IFN4",42,578,"A","1",516892,4643792,30,0,2019,25,21,43,NA,516.369370920372,183.912378683968,332.456992236404,NA,24.1809452054794,29.1849497360522,49.9075,34.5436523611111,29.3597016666667,5.18395069444444,NA,12.3928766849315,21.36000005,90,95,51.2505883439298,42.7991785803737,661.983056780101,20.6024331580282,38.3454488123746,37.2265682106606,31.3465220731291,29.7227357834694,28.0749302337552,26.4548624959705
"44","42_578_A_1","IFN4",42,578,"A","1",516892,4643792,30,0,2019,40,21,43,NA,516.369370920372,183.912378683968,332.456992236404,NA,24.1809452054794,29.1849497360522,49.9075,34.5436523611111,29.3597016666667,5.18395069444444,NA,12.3928766849315,21.36000005,90,95,51.2505883439298,42.7991785803737,661.983056780101,20.6024331580282,38.3454488123746,37.2265682106606,31.3465220731291,29.7227357834694,28.0749302337552,26.4548624959705
"45","42_587_A_1","IFN4",42,587,"A","1",529892,4643792,30,0,2019,35,21,43,NA,756.870173814791,396.118969473162,360.751204341629,NA,19.55,20.8569555174753,30.41875,25.8590819444444,19.1083138888889,6.75076805555556,NA,11.1443924775701,12.499999975,90,95,57.0045651026603,41.0930757345387,565.88136925647,29.0789882688703,54.1220955615674,29.6124215245186,27.7439404472099,26.1914297809925,24.8211507989943,23.4920635488191
"46","42_603_A_1","IFN4",42,603,"A","1",512892,4641792,30,0,2019,15,21,43,NA,329.344628904829,202.020674431313,127.323954473516,NA,31.0411512027491,35.0566187234739,49.3075,31.7892672222222,30.3008672222222,1.4884,NA,15.5276633161512,21.37,80,95,50.0228332858222,43.3402626375298,566.647219165754,25.7851810564441,47.9916295679085,34.2059936053188,30.1069854570687,28.4613825062444,26.9604565270678,25.437153207825
"47","42_604_A_1","IFN4",42,604,"A","1",513923,4641808,30,0,2019,15,21,43,NA,730.132143375353,570.977200283457,159.154943091895,NA,23.1098333656268,25.3574138053615,36.7983695652174,36.8723880277778,35.4466317777778,1.42575625,NA,13.484247298198,17.8086959728261,95,95,58.3485267282553,48.3953397480394,746.958049581812,20.7810336740706,38.677861828509,37.2265682106606,35.1219511246878,33.1260504575004,31.4361378871772,29.5903422584765
"48","42_606_A_1","IFN4",42,606,"A","1",515892,4641792,30,0,2019,25,21,43,NA,822.088332717337,816.995374538396,5.09295817894065,NA,14.792419549131,15.8852651003007,26.4561556329849,16.2928590277778,15.4828590277778,0.81,NA,8.15522276802616,11.0336817653891,70,90,55.131094280687,41.7055369587883,397.027775199604,31.6096948885733,58.8322713160822,37.2265682106606,32.9857820654892,31.1850310497775,29.5704778315014,27.8894766917955
"49","42_660_A_1","IFN4",42,660,"A","1",514892,4638792,30,0,2019,12,21,43,NA,997.370976709211,965.539988090832,31.8309886183791,NA,16.4494680851064,16.6095570305705,20.705,21.6103951388889,21.1648388888889,0.44555625,NA,10.8326240687943,11.5866666666667,80,85,65.8539474513608,55.9607180230218,517.413412959099,27.328331921636,50.863756954859,28.5315982456758,26.3784664469803,24.9221674467061,23.6186100173014,22.3743951603857
"50","42_668_A_1","IFN4",42,668,"A","1",513855,4637776,30,0,2019,30,21,43,NA,537.872972120343,124.070120081415,413.802852038928,NA,15.5576012624934,20.5116122279912,36.9412770809578,17.7733461111111,14.9915711111111,2.781775,NA,8.15497103708574,13.9568984868871,95,100,52.4179203431953,37.7813102029478,391.512545421769,30.8937920831135,57.4998260572707,28.5315982456758,27.444056643742,25.9420864627345,24.5549133138328,23.1866690096985
"51","49_101_A_1","IFN4",49,101,"A","1",711916,4670748,29,0,2019,42,21,43,NA,906.546555851436,588.236669667645,318.309886183791,NA,20.6817571785268,23.0221594386469,38.4480225988701,37.7374115555556,35.0039803055556,2.73343125,NA,11.9445848798377,15.4920903954802,60,95,57.7542071340019,40.2935946982499,794.220001890568,21.4385259610288,39.9015928626398,48.0899197002482,45.3531898331936,43.2717262173708,42.0923079371664,40.0983915637536
"52","9_1016_A_1","IFN4",9,1016,"A","1",537898,4725801,30,0,2018,50,21,43,NA,1701.1895028267,710.892079143799,990.297423682904,NA,17.9469854469854,19.2906503049843,33.01875,49.7205944444444,29.9794881944444,19.74110625,NA,14.3097713243243,17.90000025,85,100,79.7335650970171,54.2116229415105,1122.12361979906,13.544738220642,25.2095984067907,33.9101161897335,32.5455249422118,30.9502263013845,29.5031284841528,28.1260127762981
"53","9_1231_A_1","IFN4",9,1231,"A","1",465894,4689802,30,0,2018,35,21,43,NA,1676.43206723463,389.045416446855,1287.38665078778,NA,16.1122362869198,17.954221851099,34.3875,42.4432875,25.75375625,16.68953125,NA,11.9316455535865,15.87499975,85,95,74.0533178704237,46.165030170847,985.438709784454,15.3848509496524,28.6344341006162,28.4941062794343,26.8072644089426,25.4407293724488,24.3201184779739,23.199129506505
"54","9_1260_A_1","IFN4",9,1260,"A","1",477893,4687792,30,0,2018,20,21,43,NA,596.441991178161,568.147779072935,28.2942121052258,NA,32.0830170777989,32.4640973053617,40.4986033519553,49.3701851111111,46.7664295555556,2.60375555555556,NA,16.2436433111954,16.6804469273743,85,100,50.6300366695746,41.1877090733524,907.145278282235,24.5475532941141,45.6881447491406,29.9248231609132,29.4907031627782,28.0274778330496,26.7176738999254,25.390654218337
"55","9_1267_A_1","IFN4",9,1267,"A","1",491903,4694831,30,0,2018,25,21,43,NA,753.333397301638,212.206590789194,541.126806512444,NA,16.1180751173709,19.5821386110445,37.71875,22.6880590277778,18.4205527777778,4.26750625,NA,8.78873237558686,14.624999875,80,100,54.5271833738695,38.7738190555095,509.013148130586,24.9121103120172,46.3666618137014,27.3975917081579,24.9705715582671,23.6719614596404,22.5729730553972,21.5335801226755
"56","9_1278_A_1","IFN4",9,1278,"A","1",486874,4692799,30,0,2018,30,21,43,NA,1046.88584789336,569.42101861767,477.464829275686,NA,17.8880067567568,19.1370667197231,30.18125,30.1120243055556,25.0927618055556,5.0192625,NA,11.3233108168919,13.9625,85,100,63.3011322662587,46.2621660799337,681.734991196758,22.1353885353793,41.1986002582738,27.2380446646872,27.6035329435857,26.1934744491184,24.946076616146,23.7424984981765
"57","9_1284_A_1","IFN4",9,1284,"A","1",485893,4691792,30,0,2018,50,21,43,215,1220.18789703786,519.906147433525,572.957795130823,127.323954473516,16.7857971014493,18.4120431602072,32.16875,32.4878194444444,25.2502131944444,5.80958125,1.428025,9.00028981333333,11.4875,95,100,53.6184832864223,35.7101224013989,746.829877259366,24.9207506131229,46.3827432260876,26.8234233781024,28.6496133518137,27.2474940270152,25.9703174793774,24.657232302291
"58","9_1400_A_1","IFN4",9,1400,"A","1",462893,4680792,30,0,2018,35,21,43,NA,848.826363156775,212.206590789194,636.619772367581,NA,15.105,17.4867193654689,32.1,20.3856902777778,14.3436027777778,6.0420875,NA,8.4691666625,13.775000025,80,95,56.0686306686528,42.9127726635514,478.268779564422,24.9171841525215,46.3761052949567,26.8845999388245,25.3390159063819,24.0858597039986,23.0040396671098,21.8103447766299
"59","9_1478_A_1","IFN4",9,1478,"A","1",470893,4675804,30,0,2018,40,21,43,NA,1015.05485927498,314.773109670637,700.281749604339,NA,14.2876306620209,15.2851437175742,25.8375,18.6259506944444,10.6694756944444,7.956475,NA,9.75296164738676,13.4,65,100,68.2615744912268,51.862602805999,460.838114146809,23.4234274766371,43.5959108531683,35.3878925951201,31.2805635296337,29.7046414567561,28.3623556392169,26.9467254220286
"60","9_1745_A_1","IFN4",9,1745,"A","1",476881,4667737,30,0,2018,45,21,43,NA,1764.85148006346,1386.41639315607,378.435086907396,NA,17.1236472945892,17.7551460264578,25.59375,43.6964888888889,36.4195069444444,7.27698194444444,NA,10.9198397138277,12.924999975,95,100,63.7705246199398,50.5006104029304,1019.01333756602,18.4168506962968,34.2776214946634,31.9670254032503,36.3107210659471,34.3496271697248,32.8217521249975,31.048292175209
"61","9_1746_A_1","IFN4",9,1746,"A","1",477940,4667685,30,0,2018,45,21,43,NA,1584.47587789265,1425.32093480075,159.154943091895,NA,17.4305803571429,17.852800900699,24.14375,39.6632444444444,37.6381194444444,2.025125,NA,9.61205357566964,10.674999975,95,98,55.1447707346745,44.2143410820606,922.955215686191,23.5336506063087,43.801059213284,31.9670254032503,38.0836765849249,36.0906039176631,34.3486237989493,32.6102503337863
"62","9_1753_A_1","IFN4",9,1753,"A","1",476852,4666795,30,0,2018,20,21,43,NA,1165.1556544932,528.535882125619,636.619772367581,NA,14.123804031083,15.604337129111,27.5372282608696,22.2825288611111,18.3434538611111,3.939075,NA,8.49816667860612,12.8510869565217,65,95,60.169106424188,46.6680481956245,546.825777602148,22.796499491875,42.4290663953148,31.9670254032503,31.4078975004487,29.7115384019393,28.356404669195,26.9303917192283
"63","9_1753_A_1","IFN4",9,1753,"A","1",476852,4666795,30,0,2018,40,21,43,NA,1165.1556544932,528.535882125619,636.619772367581,NA,14.123804031083,15.604337129111,27.5372282608696,22.2825288611111,18.3434538611111,3.939075,NA,8.49816667860612,12.8510869565217,65,95,60.169106424188,46.6680481956245,546.825777602148,22.796499491875,42.4290663953148,31.9670254032503,31.4078975004487,29.7115384019393,28.356404669195,26.9303917192283
"64","9_1754_A_1","IFN4",9,1754,"A","1",477888,4666816,30,0,2018,50,21,43,NA,1152.98914328795,1092.86394256435,60.1252007236049,NA,23.1266871165644,23.6919426002128,32.09375,50.8295708333333,48.7105534722222,2.11901736111111,NA,18.4263804539877,20.425000125,85,99,79.675832345178,63.6416751703992,1057.70749600915,14.4186740146227,26.8361761996341,31.9670254032503,31.2676057604167,29.620710206546,28.2656250370187,26.8393981296017
"65","9_2331_A_1","IFN4",9,2331,"A","1",490854,4646802,30,0,2018,15,21,43,NA,2496.96421828618,1446.54159387967,1050.42262440651,NA,10.6501416430595,11.1455802416704,21.6129032258064,24.3616986111111,16.7793173611111,7.58238125,NA,8.94150141643059,12.3709677419355,75,90,83.9566431706344,57.2388059701493,682.839146803811,16.1767087383028,30.108247512288,24.215252921739,22.3288473467979,21.1911515766119,20.1287474383731,19.0811198702397
"66","9_2364_A_1","IFN4",9,2364,"A","1",502913,4643838,30,0,2018,15,21,43,NA,303.455424828547,271.624436210168,31.8309886183791,NA,38.3832867132867,39.7237846145425,48.9075,37.6085010277778,36.9401947777778,0.66830625,NA,24.9322145081585,27.80499975,90,90,64.9559134797282,56.8522205183254,638.083382342753,20.6457018664026,38.4259809528952,28.3703418398547,25.0363196874156,23.7048605248363,22.5968109017901,21.3747229068769
"67","9_2370_A_1","IFN4",9,2370,"A","1",497903,4642831,30,0,2018,90,21,43,NA,550.463896507169,334.013173902191,216.450722604978,NA,21.7506425083526,24.3257392266536,38.3840782122905,25.5829613611111,15.4098858611111,10.1730755,NA,12.3925468545361,15.5089385977654,60,95,56.9755438248648,40.4046138922243,526.830768512702,27.4823270425099,51.1503741703855,27.7521228807513,25.3317250052075,23.9999999300747,22.8333648371182,21.5730337049638
"68","9_2370_A_1","IFN4",9,2370,"A","1",497903,4642831,30,0,2018,30,21,43,NA,550.463896507169,334.013173902191,216.450722604978,NA,21.7506425083526,24.3257392266536,38.3840782122905,25.5829613611111,15.4098858611111,10.1730755,NA,12.3925468545361,15.5089385977654,60,95,56.9755438248648,40.4046138922243,526.830768512702,27.4823270425099,51.1503741703855,27.7521228807513,25.3317250052075,23.9999999300747,22.8333648371182,21.5730337049638
"69","9_2373_A_1","IFN4",9,2373,"A","1",500881,4642793,30,0,2018,50,21,43,NA,620.067658286024,322.978431181153,297.089227104871,NA,20.7832420716404,23.4793195808745,38.3604519774011,26.8472604166667,21.7368409722222,5.11041944444444,NA,11.5920830107232,18.8920903050847,80,100,55.7761054351627,49.2488730743174,560.654877680275,21.2569253416377,39.5635960249971,28.3703418398547,27.8977741829953,26.443514731183,25.0503485862301,23.6473250033395
