"","INVENTORY_ID","PLOT_ID","TREE_ID","species","dead","expan","dbh","g","height","slenderness","bearing","distance"
"823303","IFN4","37_1658_A_1","IFN4_37_1658_A_1_30",21,0,31.8309886183791,14.05,155.039560950065,17,120.996441281139,159,7.1999998
"823304","IFN4","37_1658_A_1","IFN4_37_1658_A_1_31",26,0,14.1471060526129,37.1,1081.02988608188,21.200001,57.1428598382749,164,10.8
"823305","IFN4","37_1658_A_1","IFN4_37_1658_A_1_32",21,0,14.1471060526129,26.05,532.973157176917,18.1,69.4817658349328,166,5.3000002
"823306","IFN4","37_1658_A_1","IFN4_37_1658_A_1_33",21,0,31.8309886183791,13.5,143.138815279185,16.6,122.962962962963,167,3.0999999
"823307","IFN4","37_1658_A_1","IFN4_37_1658_A_1_34",21,0,31.8309886183791,18.5,268.802521422777,17.1,92.4324324324324,177,8.8000002
"823308","IFN4","37_1658_A_1","IFN4_37_1658_A_1_35",21,0,31.8309886183791,15.55,189.911239404911,16.700001,107.395504823151,178,4.1999998
"823309","IFN4","37_1658_A_1","IFN4_37_1658_A_1_36",21,0,31.8309886183791,15.35,185.057478755115,16.1,104.885993485342,186,6.9000001
"823310","IFN4","37_1658_A_1","IFN4_37_1658_A_1_37",21,0,31.8309886183791,19.55,300.181141545913,17.4,89.002557544757,189,9.3000002
"823311","IFN4","37_1658_A_1","IFN4_37_1658_A_1_38",21,0,31.8309886183791,17.2,232.352192659501,17.6,102.325581395349,192,2.9000001
"823312","IFN4","37_1658_A_1","IFN4_37_1658_A_1_39",21,0,31.8309886183791,14.4,162.860163162095,15.6,108.333333333333,194,6.8000002
"823313","IFN4","37_1658_A_1","IFN4_37_1658_A_1_40",26,0,14.1471060526129,33.6,886.683110549183,21.4,63.6904761904762,204,12.3
"823314","IFN4","37_1658_A_1","IFN4_37_1658_A_1_41",26,0,5.09295817894065,52.75,2185.41947703861,22.799999,43.2227469194313,206,19.200001
"823315","IFN4","37_1658_A_1","IFN4_37_1658_A_1_42",21,0,31.8309886183791,14.05,155.039560950065,14.1,100.355871886121,208,9
"823316","IFN4","37_1658_A_1","IFN4_37_1658_A_1_43",21,0,31.8309886183791,16.3,208.672438033068,16.9,103.680981595092,211,6.1999998
"823317","IFN4","37_1658_A_1","IFN4_37_1658_A_1_44",21,0,14.1471060526129,23.75,443.013651541373,17.200001,72.4210568421053,214,4.6999998
"823318","IFN4","37_1658_A_1","IFN4_37_1658_A_1_45",21,0,31.8309886183791,15,176.714586764426,16.799999,111.999993333333,230,8.1000004
"823319","IFN4","37_1658_A_1","IFN4_37_1658_A_1_46",21,0,31.8309886183791,13.45,142.080491254007,16.200001,120.446104089219,240,4.5
"823320","IFN4","37_1658_A_1","IFN4_37_1658_A_1_47",26,0,5.09295817894065,58.3,2669.48196358995,24.299999,41.6809588336192,242,12.3
"823321","IFN4","37_1658_A_1","IFN4_37_1658_A_1_48",31,0,31.8309886183791,15.3,183.853856069709,17.1,111.764705882353,245,6
"823322","IFN4","37_1658_A_1","IFN4_37_1658_A_1_49",21,0,31.8309886183791,13.15,135.813013910095,17.299999,131.558927756654,247,7.6999998
"823323","IFN4","37_1658_A_1","IFN4_37_1658_A_1_50",21,0,31.8309886183791,18.45,267.3514983159,17.5,94.8509485094851,248,1.2
"823324","IFN4","37_1658_A_1","IFN4_37_1658_A_1_51",21,0,14.1471060526129,28.55,640.180006480669,18.299999,64.0980700525394,261,9.8999996
"823325","IFN4","37_1658_A_1","IFN4_37_1658_A_1_52",21,0,31.8309886183791,12.55,123.702174230507,16.6,132.270916334661,263,7.9000001
"823326","IFN4","37_1658_A_1","IFN4_37_1658_A_1_53",26,0,5.09295817894065,50.85,2030.82170255546,23,45.2310717797443,270,15.1
"823327","IFN4","37_1658_A_1","IFN4_37_1658_A_1_54",21,0,14.1471060526129,26.3,543.252055640381,14.6,55.5133079847909,273,7.0999999
"823328","IFN4","37_1658_A_1","IFN4_37_1658_A_1_55",21,0,31.8309886183791,19.2,289.529178954835,17.799999,92.708328125,274,2.5999999
"823329","IFN4","37_1658_A_1","IFN4_37_1658_A_1_56",21,0,31.8309886183791,15.15,180.266549958391,16.799999,110.891082508251,283,5.3000002
"823330","IFN4","37_1658_A_1","IFN4_37_1658_A_1_57",21,0,31.8309886183791,17.95,253.057251742066,17.5,97.4930362116992,284,6.5
"823331","IFN4","37_1658_A_1","IFN4_37_1658_A_1_58",26,0,5.09295817894065,46.3,1683.65018889348,22.700001,49.0280799136069,289,8.5
"823332","IFN4","37_1658_A_1","IFN4_37_1658_A_1_59",21,0,127.323954473516,12.05,114.041776820718,14.6,121.161825726141,289,3.7
"823333","IFN4","37_1658_A_1","IFN4_37_1658_A_1_60",21,0,31.8309886183791,21.45,361.363658474574,17.6,82.0512820512821,299,4.9000001
"823334","IFN4","37_1658_A_1","IFN4_37_1658_A_1_61",21,0,31.8309886183791,18.6,271.716348608981,16.9,90.8602150537634,305,7.5999999
"823335","IFN4","37_1658_A_1","IFN4_37_1658_A_1_62",21,0,31.8309886183791,14.35,161.731153302211,16.9,117.770034843206,311,6.3000002
"823336","IFN4","37_1658_A_1","IFN4_37_1658_A_1_63",21,0,14.1471060526129,24.05,454.276261204493,17.9,74.4282744282744,321,9
"823337","IFN4","37_1658_A_1","IFN4_37_1658_A_1_64",21,0,31.8309886183791,12.6,124.689812420979,14.9,118.253968253968,324,7.9000001
"823338","IFN4","37_1658_A_1","IFN4_37_1658_A_1_65",21,0,31.8309886183791,17.1,229.658276959048,17.299999,101.169584795322,332,2.7
"823339","IFN4","37_1658_A_1","IFN4_37_1658_A_1_66",21,0,31.8309886183791,14.6,167.4154725098,16.9,115.753424657534,335,5.5
"823340","IFN4","37_1658_A_1","IFN4_37_1658_A_1_67",21,0,14.1471060526129,24.4,467.594650560305,17.799999,72.9508155737705,336,6.9000001
"823341","IFN4","37_1658_A_1","IFN4_37_1658_A_1_68",21,0,31.8309886183791,15.25,182.654160375119,17.6,115.409836065574,338,4.1999998
"823342","IFN4","37_1658_A_1","IFN4_37_1658_A_1_69",21,0,14.1471060526129,24.9,486.954715288052,18.5,74.2971887550201,349,12.9
"823343","IFN4","37_1658_A_1","IFN4_37_1658_A_1_70",21,0,31.8309886183791,14,153.9380400259,17.299999,123.571421428571,351,9.6999998
"823344","IFN4","37_1658_A_1","IFN4_37_1658_A_1_71",21,0,31.8309886183791,17.9,251.649425534176,17.9,100,354,5
"823345","IFN4","37_1658_A_1","IFN4_37_1658_A_1_72",21,0,31.8309886183791,20.6,333.291564619341,18.1,87.8640776699029,358,7.1999998
"823346","IFN4","37_1658_A_1","IFN4_37_1658_A_1_73",21,0,31.8309886183791,15.75,194.82783190778,16.6,105.396825396825,365,9.8000002
"823347","IFN4","37_1658_A_1","IFN4_37_1658_A_1_74",21,0,14.1471060526129,23.1,419.096313970512,18.200001,78.7878831168831,376,2.0999999
"823348","IFN4","37_1658_A_1","IFN4_37_1658_A_1_75",21,0,31.8309886183791,13.75,148.48934026733,16.799999,122.181810909091,377,8.1000004
"823349","IFN4","37_1658_A_1","IFN4_37_1658_A_1_76",21,0,31.8309886183791,14.45,163.993100012796,16.1,111.418685121107,384,6.6999998
"823350","IFN4","37_1658_A_1","IFN4_37_1658_A_1_77",21,0,31.8309886183791,17.85,250.245526317103,17.799999,99.7198823529412,388,3.8
"823351","IFN4","37_1658_A_1","IFN4_37_1658_A_1_78",26,0,14.1471060526129,37.7,1116.27855565516,21.200001,56.233424403183,389,13.3
"824186","IFN4","37_1709_A_1","IFN4_37_1709_A_1_1",21,0,31.8309886183791,20.85,341.430253087547,16.299999,78.1774532374101,3,7.5
"824187","IFN4","37_1709_A_1","IFN4_37_1709_A_1_2",21,0,31.8309886183791,22.25,388.821178266949,16.9,75.9550561797753,8,9.6000004
"824188","IFN4","37_1709_A_1","IFN4_37_1709_A_1_3",21,0,14.1471060526129,22.55,399.376929583011,16.799999,74.5011042128603,13,12.2
"824189","IFN4","37_1709_A_1","IFN4_37_1709_A_1_4",21,0,14.1471060526129,34.05,910.59259413841,17.5,51.3950073421439,18,5.4000001
"824190","IFN4","37_1709_A_1","IFN4_37_1709_A_1_5",21,0,14.1471060526129,30.25,718.688406893878,17.200001,56.8595074380165,22,7.8000002
"824191","IFN4","37_1709_A_1","IFN4_37_1709_A_1_6",21,0,14.1471060526129,25.5,510.705155749191,15.8,61.9607843137255,25,12.1
"824192","IFN4","37_1709_A_1","IFN4_37_1709_A_1_7",21,0,14.1471060526129,23.85,446.752146799145,15,62.8930817610063,54,14.6
"824193","IFN4","37_1709_A_1","IFN4_37_1709_A_1_8",21,0,14.1471060526129,25.25,500.740416551086,16.4,64.9504950495049,59,9.5
"824194","IFN4","37_1709_A_1","IFN4_37_1709_A_1_9",21,0,14.1471060526129,26.05,532.973157176917,15.7,60.2687140115163,65,13.4
"824195","IFN4","37_1709_A_1","IFN4_37_1709_A_1_10",21,0,14.1471060526129,27.25,583.207223707818,16.200001,59.4495449541284,71,7.0999999
"824196","IFN4","37_1709_A_1","IFN4_37_1709_A_1_11",21,0,14.1471060526129,33.25,868.306757021091,16.799999,50.5263127819549,93,7.1999998
"824198","IFN4","37_1709_A_1","IFN4_37_1709_A_1_13",21,0,14.1471060526129,28.8,651.44065264838,17,59.0277777777778,112,11.6
"824199","IFN4","37_1709_A_1","IFN4_37_1709_A_1_14",21,0,14.1471060526129,25.1,494.808696922026,17.1,68.1274900398406,113,5.8000002
"824201","IFN4","37_1709_A_1","IFN4_37_1709_A_1_16",21,0,14.1471060526129,23.9,448.627284914256,15.9,66.5271966527197,134,10.6
"824202","IFN4","37_1709_A_1","IFN4_37_1709_A_1_17",21,0,14.1471060526129,32,804.247719318987,17.299999,54.062496875,136,5.4000001
"824205","IFN4","37_1709_A_1","IFN4_37_1709_A_1_20",21,0,31.8309886183791,18.75,276.116541819415,15.7,83.7333333333333,159,3.5999999
"824206","IFN4","37_1709_A_1","IFN4_37_1709_A_1_21",21,0,14.1471060526129,31.15,762.08950940322,16.6,53.2905296950241,161,13.8
"824207","IFN4","37_1709_A_1","IFN4_37_1709_A_1_22",21,0,14.1471060526129,25.95,528.88908672725,17.799999,68.5934450867052,162,6.4000001
"824210","IFN4","37_1709_A_1","IFN4_37_1709_A_1_25",21,0,14.1471060526129,35.05,964.863607229174,19.1,54.4935805991441,191,9.6999998
"824211","IFN4","37_1709_A_1","IFN4_37_1709_A_1_26",21,0,14.1471060526129,27.35,587.495497679968,16.700001,61.0603327239488,197,11.8
"824213","IFN4","37_1709_A_1","IFN4_37_1709_A_1_28",21,0,14.1471060526129,23.75,443.013651541373,16.1,67.7894736842105,213,14.3
"824214","IFN4","37_1709_A_1","IFN4_37_1709_A_1_29",21,0,14.1471060526129,25.15,496.782009807562,15.8,62.8230616302187,234,11
"824215","IFN4","37_1709_A_1","IFN4_37_1709_A_1_30",21,0,14.1471060526129,23.85,446.752146799145,16.799999,70.4402473794549,244,12.4
"824217","IFN4","37_1709_A_1","IFN4_37_1709_A_1_32",21,0,14.1471060526129,24.8,483.051286415967,17.9,72.1774193548387,247,10.1
"824221","IFN4","37_1709_A_1","IFN4_37_1709_A_1_36",21,0,14.1471060526129,25,490.873852123405,15,60,260,14.9
"824225","IFN4","37_1709_A_1","IFN4_37_1709_A_1_40",21,0,14.1471060526129,27.25,583.207223707818,16.5,60.5504587155963,273,14.9
"824227","IFN4","37_1709_A_1","IFN4_37_1709_A_1_42",26,0,14.1471060526129,39.65,1234.7421241358,18.6,46.9104665825977,282,11.6
"824230","IFN4","37_1709_A_1","IFN4_37_1709_A_1_45",21,0,14.1471060526129,26.35,545.319616305525,16.6,62.9981024667932,314,10
"824231","IFN4","37_1709_A_1","IFN4_37_1709_A_1_46",21,0,14.1471060526129,22.85,410.074052568484,15.9,69.5842450765864,324,7.6999998
"824232","IFN4","37_1709_A_1","IFN4_37_1709_A_1_47",21,0,14.1471060526129,34.9,956.622816999726,18.1,51.8624641833811,324,2.8
"824233","IFN4","37_1709_A_1","IFN4_37_1709_A_1_48",26,0,5.09295817894065,51.25,2062.89736354861,20.5,40,333,14.2
"824235","IFN4","37_1709_A_1","IFN4_37_1709_A_1_50",21,0,31.8309886183791,17.4,237.787147950211,14.3,82.183908045977,343,7.6999998
"824239","IFN4","37_1709_A_1","IFN4_37_1709_A_1_54",21,0,14.1471060526129,29.4,678.866756514218,16.700001,56.8027244897959,368,3.5
"824240","IFN4","37_1709_A_1","IFN4_37_1709_A_1_55",21,0,14.1471060526129,23,415.47562843725,15.4,66.9565217391304,371,9.8000002
"824241","IFN4","37_1709_A_1","IFN4_37_1709_A_1_56",21,0,14.1471060526129,29,660.519855417254,17.4,60,391,13
"824242","IFN4","37_1709_A_1","IFN4_37_1709_A_1_57",21,0,14.1471060526129,33.5,881.413088872786,17.799999,53.1343253731343,398,1.4
"824490","IFN4","37_1742_A_1","IFN4_37_1742_A_1_1",21,0,14.1471060526129,32.5,829.576810088555,16.700001,51.3846184615385,2,9.6000004
"824491","IFN4","37_1742_A_1","IFN4_37_1742_A_1_2",21,0,14.1471060526129,35.7,1000.98210526841,17.9,50.140056022409,7,12.4
"824493","IFN4","37_1742_A_1","IFN4_37_1742_A_1_4",21,0,14.1471060526129,34.65,942.966706433653,15.4,44.4444444444444,32,12.3
"824494","IFN4","37_1742_A_1","IFN4_37_1742_A_1_5",21,0,14.1471060526129,35,962.112750161874,17.200001,49.14286,72,10.5
"824495","IFN4","37_1742_A_1","IFN4_37_1742_A_1_6",21,0,14.1471060526129,31,754.767635024948,16.9,54.5161290322581,73,7.4000001
"824496","IFN4","37_1742_A_1","IFN4_37_1742_A_1_7",21,0,5.09295817894065,44.5,1555.2847130678,16.9,37.9775280898876,76,24.299999
"824497","IFN4","37_1742_A_1","IFN4_37_1742_A_1_8",21,0,14.1471060526129,37.85,1125.17908034186,18.5,48.8771466314399,88,11.1
"824499","IFN4","37_1742_A_1","IFN4_37_1742_A_1_10",21,0,14.1471060526129,35.6,995.38221636339,18.200001,51.1235983146067,101,2.7
"824500","IFN4","37_1742_A_1","IFN4_37_1742_A_1_11",21,0,14.1471060526129,34.55,937.531751142942,13.8,39.9421128798842,108,8.8000002
"824501","IFN4","37_1742_A_1","IFN4_37_1742_A_1_12",21,0,14.1471060526129,29.35,676.559649409239,14.8,50.4258943781942,120,14.2
"824502","IFN4","37_1742_A_1","IFN4_37_1742_A_1_13",21,0,14.1471060526129,22.55,399.376929583011,13,57.649667405765,125,15
"824503","IFN4","37_1742_A_1","IFN4_37_1742_A_1_14",21,0,5.09295817894065,43.35,1475.93790011516,14.3,32.9873125720877,132,4.1999998
"824504","IFN4","37_1742_A_1","IFN4_37_1742_A_1_15",21,0,5.09295817894065,52.3,2148.29174235941,17.9,34.225621414914,167,21.4
"824505","IFN4","37_1742_A_1","IFN4_37_1742_A_1_16",21,0,5.09295817894065,49.05,1889.59140481333,17.700001,36.085628950051,167,20.700001
"824506","IFN4","37_1742_A_1","IFN4_37_1742_A_1_17",21,0,14.1471060526129,26.35,545.319616305525,14.8,56.1669829222011,226,14.6
"824507","IFN4","37_1742_A_1","IFN4_37_1742_A_1_18",26,0,14.1471060526129,41.35,1342.89145123563,15.5,37.4848851269649,230,9.8999996
"824508","IFN4","37_1742_A_1","IFN4_37_1742_A_1_19",21,0,5.09295817894065,43.95,1517.07705591392,13.8,31.3993174061433,240,21.9
"824509","IFN4","37_1742_A_1","IFN4_37_1742_A_1_20",21,0,14.1471060526129,39.6,1231.62998391334,17.6,44.4444444444444,240,5.0999999
"824510","IFN4","37_1742_A_1","IFN4_37_1742_A_1_21",21,0,5.09295817894065,47.1,1742.33513966253,20.1,42.6751592356688,254,7.6999998
"824511","IFN4","37_1742_A_1","IFN4_37_1742_A_1_22",21,0,14.1471060526129,37,1075.21008569111,14.4,38.9189189189189,260,10.5
"824512","IFN4","37_1742_A_1","IFN4_37_1742_A_1_23",21,0,14.1471060526129,38,1134.11494794592,18.6,48.9473684210526,272,4.9000001
"824514","IFN4","37_1742_A_1","IFN4_37_1742_A_1_25",21,0,14.1471060526129,34.5,934.820163983813,15.7,45.5072463768116,302,14.3
"824515","IFN4","37_1742_A_1","IFN4_37_1742_A_1_26",21,0,5.09295817894065,45.75,1643.88744337607,20.1,43.9344262295082,304,19.200001
"824517","IFN4","37_1742_A_1","IFN4_37_1742_A_1_28",21,0,14.1471060526129,27.85,609.172486989737,15.7,56.3734290843806,310,9.1000004
"824518","IFN4","37_1742_A_1","IFN4_37_1742_A_1_29",21,0,14.1471060526129,29.3,674.256469295075,15.8,53.9249146757679,313,9.1000004
"824519","IFN4","37_1742_A_1","IFN4_37_1742_A_1_30",21,0,14.1471060526129,35.55,992.588162397103,16.299999,45.8509113924051,319,12.8
"824523","IFN4","37_1742_A_1","IFN4_37_1742_A_1_34",21,0,14.1471060526129,30.5,730.616641500476,16.700001,54.7541016393443,342,9
"824525","IFN4","37_1742_A_1","IFN4_37_1742_A_1_36",21,0,14.1471060526129,29.6,688.134454842308,16.4,55.4054054054054,374,1.7
"824528","IFN4","37_1742_A_1","IFN4_37_1742_A_1_39",21,0,14.1471060526129,29.5,683.492751696629,15,50.8474576271186,384,9.5
"824530","IFN4","37_1742_A_1","IFN4_37_1742_A_1_41",21,0,14.1471060526129,38.2,1146.08441595609,17,44.5026178010471,397,14.4
"1","IFN4","9_2146_A_1","IFN4_9_2146_A_1_6",26,0,14.1471060526129,32.9,850.122826043032,19.799999,60.182367781155,28,10.2
"2","IFN4","9_2146_A_1","IFN4_9_2146_A_1_11",26,0,14.1471060526129,29.5,683.492751696629,17.1,57.9661016949153,55,12.6
"3","IFN4","9_2146_A_1","IFN4_9_2146_A_1_13",26,0,14.1471060526129,31.45,776.839286911825,16.799999,53.4181208267091,69,9.1000004
"4","IFN4","9_2146_A_1","IFN4_9_2146_A_1_15",26,0,14.1471060526129,34.75,948.417369687631,18.9,54.3884892086331,76,13.8
"5","IFN4","9_2146_A_1","IFN4_9_2146_A_1_16",26,0,14.1471060526129,37.95,1131.13239842041,17.700001,46.6403188405797,91,7.3000002
"6","IFN4","9_2146_A_1","IFN4_9_2146_A_1_21",21,0,5.09295817894065,50,1963.49540849362,23.200001,46.400002,150,10.7
"7","IFN4","9_2146_A_1","IFN4_9_2146_A_1_22",21,0,14.1471060526129,41.55,1355.91335278476,23.799999,57.2803826714801,156,8.3000002
"8","IFN4","9_2146_A_1","IFN4_9_2146_A_1_24",21,0,14.1471060526129,30.6,735.415424278835,19.200001,62.7451013071895,175,13
"9","IFN4","9_2146_A_1","IFN4_9_2146_A_1_27",21,0,14.1471060526129,30.9,749.906020393518,18.799999,60.8414207119741,193,10.6
"10","IFN4","9_2146_A_1","IFN4_9_2146_A_1_28",21,0,14.1471060526129,34.4,929.408770638004,20.700001,60.1744215116279,198,14.8
"11","IFN4","9_2146_A_1","IFN4_9_2146_A_1_29",21,0,14.1471060526129,34.85,953.883740904877,23.1,66.2840746054519,204,7.5
"12","IFN4","9_2146_A_1","IFN4_9_2146_A_1_31",21,0,14.1471060526129,30.05,709.216505043304,19.1,63.5607321131448,213,13.9
"13","IFN4","9_2146_A_1","IFN4_9_2146_A_1_34",21,0,14.1471060526129,33.45,878.783968520813,22.6,67.5635276532137,222,9.8000002
"14","IFN4","9_2146_A_1","IFN4_9_2146_A_1_39",21,0,5.09295817894065,44.65,1565.78745000783,23.799999,53.3034692049272,250,7.4000001
"15","IFN4","9_2146_A_1","IFN4_9_2146_A_1_40",21,0,14.1471060526129,32.85,847.540829580863,23.5,71.5372907153729,251,11.3
"16","IFN4","9_2146_A_1","IFN4_9_2146_A_1_41",26,0,5.09295817894065,44.05,1523.98855975182,16.700001,37.9114665153235,263,21.5
"17","IFN4","9_2146_A_1","IFN4_9_2146_A_1_43",21,0,14.1471060526129,39.6,1231.62998391334,27.4,69.1919191919192,280,13.2
"18","IFN4","9_2146_A_1","IFN4_9_2146_A_1_44",26,0,14.1471060526129,34.55,937.531751142942,18.700001,54.1244602026049,302,3
"19","IFN4","9_2146_A_1","IFN4_9_2146_A_1_47",26,0,14.1471060526129,33.45,878.783968520813,22.9,68.4603886397608,316,11.6
"20","IFN4","9_2146_A_1","IFN4_9_2146_A_1_48",26,0,14.1471060526129,32.2,814.33223173701,17,52.7950310559006,323,14.8
"21","IFN4","9_2146_A_1","IFN4_9_2146_A_1_51",26,0,14.1471060526129,40.25,1272.39411208908,23.799999,59.1304322981366,348,3
"22","IFN4","9_2146_A_1","IFN4_9_2146_A_1_53",26,0,5.09295817894065,44.35,1544.81731904512,22,49.6054114994363,366,6.6999998
"23","IFN4","9_2146_A_1","IFN4_9_2146_A_1_56",26,0,14.1471060526129,27.5,593.95736106932,20.5,74.5454545454545,390,10.4
"24","IFN4","9_2361_A_1","IFN4_9_2361_A_1_1",21,0,14.1471060526129,24.1,456.167107282872,9.6999998,40.2489618257261,31,7.1999998
"25","IFN4","9_2361_A_1","IFN4_9_2361_A_1_3",26,0,14.1471060526129,35.2,973.139740375974,11,31.25,71,5.8000002
"26","IFN4","9_2361_A_1","IFN4_9_2361_A_1_4",21,0,5.09295817894065,45.05,1593.96753611053,15.2,33.7402885682575,86,13
"27","IFN4","9_2361_A_1","IFN4_9_2361_A_1_5",21,0,31.8309886183791,19.55,300.181141545913,13.8,70.5882352941176,87,9.5
"28","IFN4","9_2361_A_1","IFN4_9_2361_A_1_6",21,0,31.8309886183791,20.4,326.851299679482,12.2,59.8039215686275,98,3.9000001
"29","IFN4","9_2361_A_1","IFN4_9_2361_A_1_7",21,0,14.1471060526129,30.7,740.229915020461,12.1,39.413680781759,99,5.9000001
"30","IFN4","9_2361_A_1","IFN4_9_2361_A_1_9",21,0,14.1471060526129,27.15,578.934657698936,14.3,52.670349907919,106,2.3
"31","IFN4","9_2361_A_1","IFN4_9_2361_A_1_10",21,0,14.1471060526129,27.3,585.349397198484,15.2,55.6776556776557,126,10.2
"32","IFN4","9_2361_A_1","IFN4_9_2361_A_1_11",21,0,5.09295817894065,49.2,1901.1662102464,20.1,40.8536585365854,168,11.7
"33","IFN4","9_2361_A_1","IFN4_9_2361_A_1_12",21,0,14.1471060526129,41.7,1365.72101235019,20.5,49.1606714628297,170,13.7
"34","IFN4","9_2361_A_1","IFN4_9_2361_A_1_13",21,0,31.8309886183791,13.4,141.026094219646,10.8,80.5970149253731,210,9.6999998
"35","IFN4","9_2361_A_1","IFN4_9_2361_A_1_14",21,0,5.09295817894065,46.8,1720.21047339963,22.5,48.0769230769231,211,18.5
"36","IFN4","9_2361_A_1","IFN4_9_2361_A_1_15",21,0,5.09295817894065,44,1520.53084433746,19.799999,44.9999977272727,232,18.5
"37","IFN4","9_2361_A_1","IFN4_9_2361_A_1_16",43,0,14.1471060526129,22.6,401.149965936881,14.9,65.929203539823,247,13.4
"38","IFN4","9_2361_A_1","IFN4_9_2361_A_1_17",21,0,14.1471060526129,41.6,1359.17864564909,12.6,30.2884615384615,254,5.1999998
"39","IFN4","9_2361_A_1","IFN4_9_2361_A_1_18",21,0,14.1471060526129,38,1134.11494794592,15.4,40.5263157894737,282,15.2
"40","IFN4","9_2361_A_1","IFN4_9_2361_A_1_19",21,0,14.1471060526129,41.95,1382.14565144224,21.9,52.2050059594756,282,9.8999996
"41","IFN4","9_2361_A_1","IFN4_9_2361_A_1_20",21,0,14.1471060526129,26.2,539.128715282544,16.299999,62.2137366412214,334,15.5
"42","IFN4","9_2361_A_1","IFN4_9_2361_A_1_21",21,0,14.1471060526129,35.35,981.451216440128,16.5,46.6760961810467,342,7.8000002
"43","IFN4","9_2361_A_1","IFN4_9_2361_A_1_22",21,0,14.1471060526129,26.35,545.319616305525,15.2,57.685009487666,350,13.6
"44","IFN4","9_2361_A_1","IFN4_9_2361_A_1_23",21,0,14.1471060526129,31.25,766.990393942821,10.6,33.92,360,8.6000004
"45","IFN4","9_2361_A_1","IFN4_9_2361_A_1_24",26,0,5.09295817894065,52.3,2148.29174235941,18.1,34.6080305927342,386,3.5999999
"46","IFN4","9_2397_A_1","IFN4_9_2397_A_1_2",21,0,5.09295817894065,51,2042.82062299676,27,52.9411764705882,25,25.700001
"47","IFN4","9_2397_A_1","IFN4_9_2397_A_1_3",21,0,14.1471060526129,30.75,742.6430508775,20.1,65.3658536585366,31,11.5
"48","IFN4","9_2397_A_1","IFN4_9_2397_A_1_4",21,0,14.1471060526129,27.9,611.361784370208,19.200001,68.8172078853047,51,8.5
"49","IFN4","9_2397_A_1","IFN4_9_2397_A_1_7",21,0,14.1471060526129,35.35,981.451216440128,19.799999,56.0113125884017,80,12.7
"50","IFN4","9_2397_A_1","IFN4_9_2397_A_1_8",21,0,5.09295817894065,45.6,1633.12552504212,22.1,48.4649122807018,86,25.200001
"51","IFN4","9_2397_A_1","IFN4_9_2397_A_1_9",21,0,14.1471060526129,27.7,602.628156793228,21.6,77.9783393501805,116,3.4000001
"52","IFN4","9_2397_A_1","IFN4_9_2397_A_1_11",21,0,14.1471060526129,36,1017.87601976309,18.299999,50.8333305555556,117,5.5
"53","IFN4","9_2397_A_1","IFN4_9_2397_A_1_12",43,0,14.1471060526129,29.25,671.957216171729,5.5,18.8034188034188,130,9.6999998
"54","IFN4","9_2397_A_1","IFN4_9_2397_A_1_15",21,0,5.09295817894065,48.1,1817.10504481797,23.299999,48.4407463617464,160,14.1
"55","IFN4","9_2397_A_1","IFN4_9_2397_A_1_16",26,0,5.09295817894065,57.15,2565.20661293108,21.700001,37.9702554680665,173,13.6
"56","IFN4","9_2397_A_1","IFN4_9_2397_A_1_18",21,0,5.09295817894065,43.05,1455.5803797199,25.700001,59.6980278745645,182,20
"57","IFN4","9_2397_A_1","IFN4_9_2397_A_1_19",26,0,5.09295817894065,50.7,2018.85812503151,23.299999,45.9566055226824,193,12.5
"58","IFN4","9_2397_A_1","IFN4_9_2397_A_1_21",21,0,14.1471060526129,32.9,850.122826043032,22.299999,67.7811519756839,200,13.5
"59","IFN4","9_2397_A_1","IFN4_9_2397_A_1_22",26,0,14.1471060526129,40.95,1317.03614369659,20.9,51.037851037851,205,8.5
"60","IFN4","9_2397_A_1","IFN4_9_2397_A_1_23",26,0,5.09295817894065,50.2,1979.23478768811,26,51.792828685259,214,20.6
"61","IFN4","9_2397_A_1","IFN4_9_2397_A_1_25",21,0,14.1471060526129,31.05,757.204332826888,22.6,72.7858293075684,220,13.6
"62","IFN4","9_2397_A_1","IFN4_9_2397_A_1_27",26,0,5.09295817894065,57,2551.75863287831,26,45.6140350877193,232,17.1
"63","IFN4","9_2397_A_1","IFN4_9_2397_A_1_30",26,0,5.09295817894065,47.5,1772.05460616549,25.1,52.8421052631579,249,15.6
"64","IFN4","9_2397_A_1","IFN4_9_2397_A_1_33",21,0,14.1471060526129,29.7,692.791865951255,23.200001,78.1144814814815,273,13.3
"65","IFN4","9_2397_A_1","IFN4_9_2397_A_1_34",21,0,14.1471060526129,26.75,562.001473296087,22.1,82.6168224299065,275,8.5
"66","IFN4","9_2397_A_1","IFN4_9_2397_A_1_35",21,0,14.1471060526129,29.3,674.256469295075,22,75.0853242320819,275,4
"67","IFN4","9_2397_A_1","IFN4_9_2397_A_1_37",21,0,14.1471060526129,26.15,537.072935589851,22.299999,85.2772428298279,303,15.3
"68","IFN4","9_2397_A_1","IFN4_9_2397_A_1_38",26,0,5.09295817894065,46.3,1683.65018889348,27.5,59.3952483801296,305,20.5
"69","IFN4","9_2397_A_1","IFN4_9_2397_A_1_39",21,0,14.1471060526129,34,907.92027688745,23.200001,68.2352970588235,321,12.4
"70","IFN4","9_2397_A_1","IFN4_9_2397_A_1_41",26,0,5.09295817894065,57.8,2623.88960020473,28.1,48.6159169550173,333,6.9000001
